WORD	QL	OTHER	RELATION	LLR	PEARSONRESID	LOGODDSRATIO	PMI	DELTAPC2W	DELTAPW2C	KLDC2W	KLDW2C
脹	1	10	attraction	10.2560367160846	20.8377414032825	6.17505635989782	8.76887630270417	0.00183103760464359	0.0907010653280628	0.013451021891354	0.6724407325013
臉紅	1	11	attraction	10.0743833584194	19.9464510796077	6.07974579761393	8.64334542062032	0.00183065512657584	0.0831253076727563	0.0132212406719919	0.605484450769858
young	2	23	attraction	19.9824995483819	27.6357260980529	6.03712937219842	8.58445173156675	0.00366092777508392	0.0797923557072927	0.0262317491966583	0.576362086797517
感傷	1	13	attraction	9.75435720597063	18.4591087952798	5.9126909479912	8.42095299928387	0.00182989017044033	0.0712205456088962	0.0128142825326725	0.502497459883681
靦腆	1	13	attraction	9.75435720597063	18.4591087952798	5.9126909479912	8.42095299928387	0.00182989017044033	0.0712205456088962	0.0128142825326725	0.502497459883681
咻	2	28	attraction	19.2272431886625	25.2146724720077	5.84041716554338	8.32141732573295	0.00365901538474516	0.0664590219769406	0.0252692336493575	0.462141845683561
回味	1	15	attraction	9.47877825277037	17.2596970382773	5.76958933939034	8.22830792134147	0.00182912521430483	0.0622919740212263	0.0124619066756522	0.427261083995842
堆疊	1	15	attraction	9.47877825277037	17.2596970382773	5.76958933939034	8.22830792134147	0.00182912521430483	0.0622919740212263	0.0124619066756522	0.427261083995842
奮戰	1	15	attraction	9.47877825277037	17.2596970382773	5.76958933939034	8.22830792134147	0.00182912521430483	0.0622919740212263	0.0124619066756522	0.427261083995842
藏	3	50	attraction	27.8364034555862	28.4397057253427	5.66789868224987	8.08534996749943	0.00548546325257573	0.0563965094749807	0.0366160489899859	0.378639087257018
藝	2	34	attraction	18.4772776219735	23.0033051763654	5.64625885620679	8.05838291989916	0.00365672051633865	0.055347910389405	0.0243072677744571	0.370091004642318
聽	20	357	attraction	183.546759808836	71.0711898425709	5.63105619972528	7.99181530296017	0.0365607030362348	0.052849609794317	0.241518591367679	0.349785186488401
火燒	1	19	attraction	9.02116598014503	15.4246301094596	5.5331990314041	7.90637982645411	0.00182759530203382	0.0497919737030287	0.0118734156265193	0.325304103220518
醒	1	19	attraction	9.02116598014503	15.4246301094596	5.5331990314041	7.90637982645411	0.00182759530203382	0.0497919737030287	0.0118734156265193	0.325304103220518
喝	16	313	attraction	143.873531634071	60.8416049323735	5.53187190157543	7.86636414760623	0.0292380825299314	0.0484299046613837	0.189388857944961	0.314417760278922
吃	66	1471	attraction	583.056473823285	116.048043611399	5.50028816497924	7.68680059100915	0.12053829219353	0.0427575172211533	0.767946194694035	0.26976419489659
凝聚	1	20	attraction	8.92154036772891	15.0497473874769	5.48190535453566	7.83599049856271	0.00182721282396607	0.0474110212425268	0.0117448115727083	0.306391329778748
發威	1	20	attraction	8.92154036772891	15.0497473874769	5.48190535453566	7.83599049856271	0.00182721282396607	0.0474110212425268	0.0117448115727083	0.306391329778748
震動	1	20	attraction	8.92154036772891	15.0497473874769	5.48190535453566	7.83599049856271	0.00182721282396607	0.0474110212425268	0.0117448115727083	0.306391329778748
推銷	2	41	attraction	17.7507323757701	21.0324162953289	5.45904463673378	7.80204316663937	0.0036540431698644	0.0463039821849949	0.0233704191081219	0.297655633681466
一站	1	21	attraction	8.82668234302153	14.7006520981982	5.43311480788523	7.76887630270417	0.00182683034589832	0.045246518998475	0.011622216935682	0.289354221523855
暖	1	23	attraction	8.64959017445419	14.0689092208128	5.34214226471699	7.64334542062031	0.00182606538976282	0.0414586400514968	0.0113929863955329	0.259918707319034
掀	1	24	attraction	8.56664880842742	13.7817722690101	5.29958226781676	7.58445173156675	0.00182568291169507	0.0397919733052803	0.011285475257863	0.247128799032954
握	1	24	attraction	8.56664880842742	13.7817722690101	5.29958226781676	7.58445173156675	0.00182568291169507	0.0397919733052803	0.011285475257863	0.247128799032954
加	16	414	attraction	135.158953604381	53.1484006046077	5.25217048263388	7.48011507175201	0.0291994522450885	0.0370069803268695	0.178103527670302	0.22594904954495
輕盈	1	28	attraction	8.26581501390812	12.7853312875044	5.14543005806225	7.3703269262139	0.00182415299942406	0.0342747316077702	0.0108947884172917	0.20555918823177
收	7	208	attraction	57.1243445579087	32.8574354313911	5.09702847512694	7.28746999380961	0.0127644812591554	0.0323523923033886	0.0753071104018331	0.191358995606716
驚呼	1	30	attraction	8.13098900017275	12.3608398251305	5.07643642161082	7.2741116109546	0.00182338804328856	0.0320500373441093	0.0107193479109614	0.189160036920398
封	2	63	attraction	16.0748006929106	17.0673255936332	5.02947356236169	7.20594010831302	0.00364562865237386	0.030561583300331	0.0211949777118728	0.178312111198121
活躍	1	33	attraction	7.94458445374321	11.7954899607034	4.98112509435857	7.14084508009113	0.0018222406090853	0.0292037372952118	0.0104764742026335	0.168514715655299
籌備	1	33	attraction	7.94458445374321	11.7954899607034	4.98112509435857	7.14084508009113	0.0018222406090853	0.0292037372952118	0.0104764742026335	0.168514715655299
活	2	69	attraction	15.7188173796153	16.3199757706332	4.93849948922964	7.07856080183679	0.00364333378396736	0.0279613661391701	0.02073082875949	0.159626846795487
冷凍	1	36	attraction	7.77428739948858	11.3000672406	4.89411256991978	7.01885455571252	0.00182109317488205	0.026818999377705	0.0102542904163567	0.151531313981289
運轉	1	36	attraction	7.77428739948858	11.3000672406	4.89411256991978	7.01885455571252	0.00182109317488205	0.026818999377705	0.0102542904163567	0.151531313981289
跳	5	186	attraction	38.5866937387595	24.8614091326184	4.86864548027259	6.97280718819308	0.00910317100600374	0.0259715002755281	0.0509002835182726	0.145558863085687
high	2	75	attraction	15.3923363877931	15.6613675222867	4.85511558535897	6.96152138064657	0.00364103891556085	0.0257663775522496	0.0203046243478341	0.144129953749191
哽咽	1	38	attraction	7.66842130561769	11.0018855081427	4.84004458368263	6.94290570247922	0.00182032821874655	0.0254329978326024	0.0101160360822508	0.141802396598617
站	19	747	attraction	145.058298354884	47.1540018390879	4.83938135389191	6.8950348528601	0.0345766742044906	0.0246029770750511	0.19137657392009	0.135981568048926
合	2	78	attraction	15.2387157586534	15.3600689594776	4.81589372473792	6.90637982645411	0.00363989148135759	0.0247923513400031	0.0201039190490739	0.137339948287041
單曲	1	40	attraction	7.56796062167708	10.7256829332552	4.78875052432761	6.87075591672339	0.00181956326261105	0.0241822159349143	0.00998475251500119	0.133117743822743
對比	1	41	attraction	7.51959139529653	10.5949994354516	4.7640575292533	6.83599049856271	0.00181918078454329	0.0236014957624483	0.00992151343759518	0.129117548153424
敷	1	42	attraction	7.472383947011	10.4688755334142	4.73995959519014	6.80204316663937	0.00181879830647554	0.023047785826862	0.00985977543606483	0.125322897524628
高漲	1	42	attraction	7.472383947011	10.4688755334142	4.73995959519014	6.80204316663937	0.00181879830647554	0.023047785826862	0.00985977543606483	0.125322897524628
摺	1	43	attraction	7.42628422567943	10.3470509562181	4.71642871529575	6.76887630270417	0.00181841582840779	0.0225192445210954	0.00979946948609953	0.121718891373213
燃燒	1	43	attraction	7.42628422567943	10.3470509562181	4.71642871529575	6.76887630270417	0.00181841582840779	0.0225192445210954	0.00979946948609953	0.121718891373213
一早	1	45	attraction	7.33720986225288	10.1153584334009	4.67096557625004	6.70474596528446	0.00181765087227229	0.0215311020695032	0.00968290050505839	0.115029972672759
穿	15	700	attraction	109.370860313781	38.4721177638596	4.66041961355371	6.65339908528424	0.0272552011323905	0.0207762944215742	0.144349035566532	0.109929583017526
播	1	46	attraction	7.29414427642857	10.0050639186074	4.6489862870466	6.67371906966383	0.00181726839420454	0.0210685672998503	0.00962652110309078	0.111921575228483
建構	1	47	attraction	7.25200397449908	9.89821226219624	4.62747969934082	6.64334542062031	0.00181688591613679	0.0206253048089515	0.00957134031890666	0.108956599571447
靈活	1	49	attraction	7.1703473335154	9.69414455761009	4.58580623797013	6.58445173156675	0.00181612096000128	0.0197919713165156	0.00946437986866251	0.103420301131338
辯論	1	50	attraction	7.13076076742674	9.59661192695937	4.56560314816736	6.55588257936998	0.00181573848193353	0.0193998143742192	0.00941251008849858	0.100832547668212
坐	3	151	attraction	21.3640274221569	16.5666012863323	4.56260321909329	6.54648388136773	0.00544683296773284	0.0192732473651202	0.0282006420800828	0.0999948390982669
封閉	1	51	attraction	7.09195866822727	9.50188690799537	4.54580013838578	6.52786820320038	0.00181535600386578	0.0190227403881821	0.00936165824620984	0.0983552053717171
半夜	1	52	attraction	7.05391086071735	9.40983661657863	4.52638167004308	6.50038746677827	0.00181497352579803	0.0186598956061632	0.00931178555963142	0.0959816138271319
得意	1	53	attraction	7.01658887247171	9.32033681690253	4.50733309258666	6.473420419178	0.00181459104773028	0.0183104895168283	0.00926285542156076	0.0937056288074807
存	1	55	attraction	6.94401628210703	9.14853079745442	4.47029105593442	6.42095299928387	0.00181382609159477	0.0176491136963493	0.00916768629340214	0.0894241962084651
一	35	2066	attraction	240.373281813696	52.2313555716833	4.46337169856694	6.32073049161339	0.0634299837982641	0.0164635539630638	0.317394236180412	0.0817588892367001
飛	2	112	attraction	13.8210229462082	12.8212789576249	4.45409067540556	6.39541790717673	0.00362688722705405	0.017336208289255	0.0182475185595148	0.0874086299317561
講	2	122	attraction	13.4859821208464	12.2804618416099	4.36856467701555	6.2741116109546	0.00362306244637653	0.0159213801041036	0.0178078546864049	0.0784105955125658
