WORD	QL	OTHER	RELATION	LLR	PEARSONRESID	LOGODDSRATIO	PMI	DELTAPC2W	DELTAPW2C	KLDC2W	KLDW2C
歸結	1	0	attraction	17.3409100381061	76.2945754343149	31.2372606162484	12.5075127295079	0.00181488203266788	0.999828574776929	0.0200841650748892	12.5075127295079
焊	1	0	attraction	17.3409100381061	76.2945754343149	31.2372606162484	12.5075127295079	0.00181488203266788	0.999828574776929	0.0200841650748892	12.5075127295079
狗合	1	0	attraction	17.3409100381061	76.2945754343149	31.2372606162484	12.5075127295079	0.00181488203266788	0.999828574776929	0.0200841650748892	12.5075127295079
窗廉拉	1	0	attraction	17.3409100381061	76.2945754343149	31.2372606162484	12.5075127295079	0.00181488203266788	0.999828574776929	0.0200841650748892	12.5075127295079
舉不	1	0	attraction	17.3409100381061	76.2945754343149	31.2372606162484	12.5075127295079	0.00181488203266788	0.999828574776929	0.0200841650748892	12.5075127295079
著亂	1	0	attraction	17.3409100381061	76.2945754343149	31.2372606162484	12.5075127295079	0.00181488203266788	0.999828574776929	0.0200841650748892	12.5075127295079
連笑	1	0	attraction	17.3409100381061	76.2945754343149	31.2372606162484	12.5075127295079	0.00181488203266788	0.999828574776929	0.0200841650748892	12.5075127295079
都熱	1	0	attraction	17.3409100381061	76.2945754343149	31.2372606162484	12.5075127295079	0.00181488203266788	0.999828574776929	0.0200841650748892	12.5075127295079
高雄鬥	1	0	attraction	17.3409100381061	76.2945754343149	31.2372606162484	12.5075127295079	0.00181488203266788	0.999828574776929	0.0200841650748892	12.5075127295079
一忙	1	1	attraction	14.5686641952031	53.9391451355735	8.6711916518665	11.5075127295079	0.00181457029700476	0.499828574723499	0.0182697318886057	5.25388025734492
並補	1	1	attraction	14.5686641952031	53.9391451355735	8.6711916518665	11.5075127295079	0.00181457029700476	0.499828574723499	0.0182697318886057	5.25388025734492
封印	1	1	attraction	14.5686641952031	53.9391451355735	8.6711916518665	11.5075127295079	0.00181457029700476	0.499828574723499	0.0182697318886057	5.25388025734492
我氣	1	1	attraction	14.5686641952031	53.9391451355735	8.6711916518665	11.5075127295079	0.00181457029700476	0.499828574723499	0.0182697318886057	5.25388025734492
紅了	1	1	attraction	14.5686641952031	53.9391451355735	8.6711916518665	11.5075127295079	0.00181457029700476	0.499828574723499	0.0182697318886057	5.25388025734492
錢加	1	1	attraction	14.5686641952031	53.9391451355735	8.6711916518665	11.5075127295079	0.00181457029700476	0.499828574723499	0.0182697318886057	5.25388025734492
午睡	2	3	attraction	27.95636591826	68.2223608053597	8.26754575700364	11.1855846346206	0.00362882885834639	0.39982888624582	0.0353761461005277	4.03220316845765
地站	1	2	attraction	13.5225107873312	44.0335614980104	7.97804415957279	10.9225502287868	0.00181425856134163	0.333161908003402	0.0172085428027866	3.25104026590277
痙攣	1	2	attraction	13.5225107873312	44.0335614980104	7.97804415957279	10.9225502287868	0.00181425856134163	0.333161908003402	0.0172085428027866	3.25104026590277
磨菇	1	2	attraction	13.5225107873312	44.0335614980104	7.97804415957279	10.9225502287868	0.00181425856134163	0.333161908003402	0.0172085428027866	3.25104026590277
筆畫	1	2	attraction	13.5225107873312	44.0335614980104	7.97804415957279	10.9225502287868	0.00181425856134163	0.333161908003402	0.0172085428027866	3.25104026590277
還學	1	2	attraction	13.5225107873312	44.0335614980104	7.97804415957279	10.9225502287868	0.00181425856134163	0.333161908003402	0.0172085428027866	3.25104026590277
高張	1	2	attraction	13.5225107873312	44.0335614980104	7.97804415957279	10.9225502287868	0.00181425856134163	0.333161908003402	0.0172085428027866	3.25104026590277
嘟囔	1	3	attraction	12.8432575215522	38.1276304559933	7.57257873972662	10.5075127295079	0.00181394682567851	0.249828574616638	0.0164557475491261	2.31578589680429
心癢	1	3	attraction	12.8432575215522	38.1276304559933	7.57257873972662	10.5075127295079	0.00181394682567851	0.249828574616638	0.0164557475491261	2.31578589680429
元加	1	4	attraction	12.3382573219947	34.096528745275	7.28489635553885	10.1855846346206	0.00181363509001539	0.199828574563208	0.0158719348807081	1.77977267915976
勃	1	4	attraction	12.3382573219947	34.096528745275	7.28489635553885	10.1855846346206	0.00181363509001539	0.199828574563208	0.0158719348807081	1.77977267915976
多愁善感	1	4	attraction	12.3382573219947	34.096528745275	7.28489635553885	10.1855846346206	0.00181363509001539	0.199828574563208	0.0158719348807081	1.77977267915976
大站	1	4	attraction	12.3382573219947	34.096528745275	7.28489635553885	10.1855846346206	0.00181363509001539	0.199828574563208	0.0158719348807081	1.77977267915976
攀談	2	9	attraction	24.2574712437862	45.9717987229138	7.16893159807037	10.0480811108706	0.00362695844436766	0.181647067744002	0.0312499648730733	1.59025752123851
富麗堂皇	1	5	attraction	11.9358899316002	31.120379848507	7.06175249248854	9.92255022878678	0.00181332335435227	0.166495241176444	0.0153950073105307	1.43476952092123
當家作主	1	5	attraction	11.9358899316002	31.120379848507	7.06175249248854	9.92255022878678	0.00181332335435227	0.166495241176444	0.0153950073105307	1.43476952092123
要學	1	5	attraction	11.9358899316002	31.120379848507	7.06175249248854	9.92255022878678	0.00181332335435227	0.166495241176444	0.0153950073105307	1.43476952092123
被關	2	11	attraction	23.5268220762335	42.28063504671	6.96826027898262	9.80707301136684	0.00362633497304142	0.153675039665308	0.0303760583975721	1.30506019732254
拉提	2	14	attraction	22.6336022581189	38.101420774441	6.72709728695506	9.50751272950793	0.00362539976605206	0.124828885659153	0.0292900693474247	1.02009146002307
堆砌	1	7	attraction	11.3149876186683	26.9417730024493	6.72527963239489	9.50751272950793	0.00181269988302603	0.124828574402917	0.0146426609045136	1.02009146002307
潤滑	1	7	attraction	11.3149876186683	26.9417730024493	6.72527963239489	9.50751272950793	0.00181269988302603	0.124828574402917	0.0146426609045136	1.02009146002307
飛揚	1	8	attraction	11.064675353753	25.396578902702	6.5917479280339	9.33758772806562	0.00181238814736291	0.110939685460598	0.0143347159198583	0.886685555331382
嘗	7	63	attraction	75.9727032608031	63.7339428393967	6.48491677809722	9.18558463462057	0.0126845348818985	0.0998304412237281	0.0985150140570162	0.781978686025236
撿拾	1	9	attraction	10.8423364930002	24.0891661180928	6.47396458064114	9.18558463462057	0.00181207641169979	0.0998285742960559	0.0140592970841586	0.781978686025236
點就	1	9	attraction	10.8423364930002	24.0891661180928	6.47396458064114	9.18558463462057	0.00181207641169979	0.0998285742960559	0.0140592970841586	0.781978686025236
關	6	56	attraction	64.6949953393143	58.0433228967001	6.44671476830988	9.13827891984221	0.0108718349988725	0.0966043235067611	0.0839128843907999	0.751942447464538
硬	9	85	attraction	96.8896947155647	70.7077702742767	6.44039106335261	9.12284887927261	0.0163074407626456	0.0955757441889094	0.125682247568119	0.74239232801087
嚼	4	39	attraction	42.7837339212654	46.4613144016354	6.39938199665522	9.08124797480584	0.00724737043980979	0.0928527634056968	0.0555095930221127	0.717232944734044
暖和	1	10	attraction	10.6423446999435	22.9641674415611	6.36860375324669	9.04808111087064	0.00181176467603667	0.0907376651517163	0.0138101932571198	0.697774884108222
脹	1	10	attraction	10.6423446999435	22.9641674415611	6.36860375324669	9.04808111087064	0.00181176467603667	0.0907376651517163	0.0138101932571198	0.697774884108222
響	1	10	attraction	10.6423446999435	22.9641674415611	6.36860375324669	9.04808111087064	0.00181176467603667	0.0907376651517163	0.0138101932571198	0.697774884108222
臉紅	1	11	attraction	10.4606181293972	21.9827333739312	6.27329326170573	8.92255022878678	0.00181145294037355	0.0831619075225282	0.0135828183624639	0.628703013572116
young	2	23	attraction	20.7548591571637	30.4575479061558	6.23065759500404	8.86365653973321	0.00362259414508397	0.07982888517915	0.0269570555831151	0.598649790525724
感傷	1	13	attraction	10.1404455492913	20.3450515734846	6.10623855356895	8.70015780745033	0.0018108294690473	0.0712571455109051	0.0131801000487652	0.522391525992898
靦腆	1	13	attraction	10.1404455492913	20.3450515734846	6.10623855356895	8.70015780745033	0.0018108294690473	0.0712571455109051	0.0131801000487652	0.522391525992898
藝	2	28	attraction	19.9992374333369	27.791847029317	6.03394574206731	8.60062213389941	0.00362103546676837	0.0664955515791471	0.0260045429185263	0.480706113115562
回味	1	15	attraction	9.86472016896786	19.0245007056683	5.96313708645428	8.50751272950793	0.00181020599772106	0.0623285739754724	0.0128313696546715	0.444661777585278
堆疊	1	15	attraction	9.86472016896786	19.0245007056683	5.96313708645428	8.50751272950793	0.00181020599772106	0.0623285739754724	0.0128313696546715	0.444661777585278
奮戰	1	15	attraction	9.86472016896786	19.0245007056683	5.96313708645428	8.50751272950793	0.00181020599772106	0.0623285739754724	0.0128313696546715	0.444661777585278
聽	22	353	attraction	215.004476712682	86.4374824849203	5.93458615765124	8.41619756276199	0.0398173620296116	0.0585017675481444	0.279761346313693	0.411878141531791
藏	3	52	attraction	28.7657791179339	30.7707884274758	5.82218731458153	8.31111551670443	0.00542843584352134	0.054374649812044	0.0374421383886061	0.377061665811407
喝	16	310	attraction	150.338573481777	67.3840504048221	5.734763276968	8.15878457527685	0.0289414744671185	0.0489129877185738	0.195779127381706	0.331626393969948
火燒	1	19	attraction	9.40681503942528	17.0043094004229	5.72674706144096	8.18558463462057	0.00180895905506858	0.0498285737617493	0.0122489035342199	0.33921407528226
吃	66	1462	attraction	609.203472841928	128.327675264487	5.69859959117943	7.97447802083064	0.119326456616597	0.0430424794190025	0.793786011401821	0.283734692411637
凝聚	1	20	attraction	9.30711621361493	16.5916470736061	5.67545345531594	8.11519530672917	0.00180864731940546	0.0474476213273661	0.0121216040567807	0.319636402501882
發威	1	20	attraction	9.30711621361493	16.5916470736061	5.67545345531594	8.11519530672917	0.00180864731940546	0.0474476213273661	0.0121216040567807	0.319636402501882
震動	1	20	attraction	9.30711621361493	16.5916470736061	5.67545345531594	8.11519530672917	0.00180864731940546	0.0474476213273661	0.0121216040567807	0.319636402501882
推銷	2	41	attraction	18.5217766646841	23.1876901069376	5.65257413293097	8.08124797480584	0.00361698290314779	0.0463405121261122	0.0241251617168224	0.31059145089827
一站	1	21	attraction	9.21218497535667	16.207384946378	5.62666297940889	8.04808111087064	0.00180833558374234	0.0452831191094331	0.0120002485577623	0.301994840302799
加	16	399	attraction	142.470567974974	59.6657813384997	5.48234641001691	7.81054520327365	0.0289137299931008	0.0383874453581534	0.185705775637851	0.246831990663128
掀	1	25	attraction	8.8722533327135	14.8983454980711	5.45230834531272	7.80707301136684	0.00180708864108985	0.0382901119027022	0.0115646426863736	0.246103055067521
握	1	25	attraction	8.8722533327135	14.8983454980711	5.45230834531272	7.80707301136684	0.00180708864108985	0.0382901119027022	0.0115646426863736	0.246103055067521
咻	1	27	attraction	8.72190602731967	14.3514517815363	5.37534668070037	7.70015780745033	0.00180646516976361	0.0355428590485873	0.0113715019036699	0.224650988222157
輕盈	1	28	attraction	8.65080514578807	14.0994087668387	5.33897872479124	7.64953173438036	0.00180615343410049	0.0343113319015602	0.0112800704034322	0.215135850810858
驚呼	1	30	attraction	8.51583270239365	13.6322992973165	5.26998522982738	7.55331641912106	0.00180552996277425	0.0320866376901372	0.0111063486572435	0.19811543649122
封	2	61	attraction	16.9705582878715	19.1237116588268	5.25526610064955	7.53023280600802	0.00361074818988537	0.0315749148984716	0.0221340674074991	0.194229885173873
活	2	62	attraction	16.9068937216721	18.9720813425638	5.23900526803615	7.50751272950793	0.00361043645422225	0.0310788830991047	0.0220520469292156	0.190477490379389
活躍	1	33	attraction	8.32920851293922	13.0102455065299	5.17467411480704	7.42004988825759	0.00180459475578488	0.0292403377195968	0.0108658321769869	0.176675264024369
籌備	1	33	attraction	8.32920851293922	13.0102455065299	5.17467411480704	7.42004988825759	0.00180459475578488	0.0292403377195968	0.0108658321769869	0.176675264024369
收	6	212	attraction	49.2260080517965	30.8157588143938	5.11543155157705	7.32429090545216	0.0108232042354256	0.0273530574781382	0.0642292253475102	0.162671263330132
捲	4	142	attraction	32.7660112881238	25.1027278229264	5.10708447561131	7.31768817062791	0.00721526166650833	0.0272267623921049	0.0427529613538958	0.161746176623603
冷凍	1	36	attraction	8.15869181398555	12.4651917264075	5.08766180260052	7.29805936387898	0.00180365954879552	0.0268555998804475	0.0106457803195589	0.159025905938081
運轉	1	36	attraction	8.15869181398555	12.4651917264075	5.08766180260052	7.29805936387898	0.00180365954879552	0.0268555998804475	0.0106457803195589	0.159025905938081
跳	5	188	attraction	40.4031127142076	27.2816768160801	5.05142860769151	7.23698378712721	0.00901580385867264	0.0257365470725205	0.0527253323643311	0.150840847973227
high	2	75	attraction	16.1608961412767	17.2771399537814	5.04864748689478	7.24072618881303	0.00360638389060168	0.025802908379771	0.0210894992498481	0.151330487030431
站	19	740	attraction	152.703231051834	52.2650352976931	5.04202483445287	7.18748416753605	0.0342520742299801	0.0248670839494856	0.199293499117693	0.144506383652738
哽咽	1	38	attraction	8.05267928974305	12.137168259183	5.03359395785184	7.22211051064568	0.00180303607746928	0.0254695983875832	0.0105088398134054	0.148909936965366
對比	1	41	attraction	7.90362973532823	11.6896016193188	4.95760711565553	7.11519530672917	0.00180210087047992	0.0236380963957869	0.0103161478863192	0.135713627490475
敷	1	42	attraction	7.85634907146863	11.5508779595887	4.93350925233685	7.08124797480583	0.0018017891348168	0.0230843864863198	0.0102549863356748	0.131764349108514
高漲	1	42	attraction	7.85634907146863	11.5508779595887	4.93350925233685	7.08124797480583	0.0018017891348168	0.0230843864863198	0.0102549863356748	0.131764349108514
燃燒	1	43	attraction	7.8101761344062	11.4168879610929	4.90997844318689	7.04808111087064	0.00180147739915367	0.0225558452066726	0.010195241242499	0.128012743738169
一早	1	45	attraction	7.72095534137019	11.1620722948819	4.86451544563037	6.98395077345092	0.00180085392782743	0.0215677028073192	0.0100797499503069	0.121047878671889
播	1	45	attraction	7.72095534137019	11.1620722948819	4.86451544563037	6.98395077345092	0.00180085392782743	0.0215677028073192	0.0100797499503069	0.121047878671889
穿	15	700	attraction	115.122322120195	42.4557649135027	4.8537277080402	6.9326038934507	0.0270050155258335	0.0208119221207177	0.150305356917779	0.115735222581406
摺	1	46	attraction	7.67781653908144	11.0407768725959	4.84253622717152	6.9529238778303	0.00180054219216431	0.0211051680637857	0.0100238886475952	0.11781031484361
坐	3	141	attraction	22.9175478307031	18.9196619794593	4.82464339747612	6.92255022878678	0.00540069136950357	0.0206625238616364	0.0299216950929015	0.114721554735238
建構	1	47	attraction	7.63560302195527	10.9232719368176	4.82102971021041	6.92255022878678	0.00180023045650119	0.0206619055990064	0.00996921291049932	0.114721554735238
靈活	1	48	attraction	7.59427622511671	10.809363296723	4.79997598927237	6.89280288539272	0.00179991872083807	0.0202367354775474	0.0099156738444135	0.111771920228779
存	1	50	attraction	7.51414016898682	10.5916252122886	4.75915337127131	6.83508738753644	0.00179929524951183	0.0194364152426326	0.00981182473068652	0.106255275231248
辯論	1	50	attraction	7.51414016898682	10.5916252122886	4.75915337127131	6.83508738753644	0.00179929524951183	0.0194364152426326	0.00981182473068652	0.106255275231248
封閉	1	51	attraction	7.47526485343682	10.4874709547711	4.73935043223464	6.80707301136684	0.00179898351384871	0.019059341282715	0.00976143079609899	0.103672632134521
半夜	1	52	attraction	7.43714382968309	10.3862613152711	4.71993203463685	6.77959227494473	0.00179867177818559	0.0186964965268158	0.00971200535484132	0.101197713404807
得意	1	53	attraction	7.39974862735923	10.2878594880039	4.70088352792545	6.75262522734446	0.00179836004252246	0.0183470904636004	0.00966351219833671	0.0988241540587353
一	35	2065	attraction	253.786756112365	57.6804142462465	4.65682209101132	6.60062213389941	0.0628771369990308	0.0165057333532525	0.331494848669286	0.0864106038513076
講	2	111	attraction	14.6220933276704	14.2175390822415	4.65659417630953	6.68733376709274	0.00359516140672932	0.0175279955298906	0.0190969448843099	0.0932961772226019
飛	2	111	attraction	14.6220933276704	14.2175390822415	4.65659417630953	6.68733376709274	0.00359516140672932	0.0175279955298906	0.0190969448843099	0.0932961772226019
暖	1	62	attraction	7.09185701311818	9.50984760491634	4.54403825076154	6.53023280600802	0.00179555442155438	0.0157015873372088	0.00926393587787888	0.0811811345123524
聯繫	2	125	attraction	14.155741798525	13.3947393068612	4.53780627585974	6.51882804273577	0.00359079710744563	0.0155769112349877	0.0184915815171116	0.0803628265311111
動	3	195	attraction	21.0080218614956	16.0844506429655	4.50038689468308	6.46311861014948	0.00538385764369504	0.0149807028047748	0.0274444033667256	0.0764774959927886
頭痛	1	65	attraction	6.99911659194638	9.28636190848335	4.49678443068557	6.46311861014948	0.00179461921456501	0.0149800864554112	0.00914347809527235	0.0764774959927886
算	2	131	attraction	13.971711625416	13.0822976670143	4.49092081947226	6.45223029400674	0.0035889266934669	0.0148664734038631	0.0182525356914115	0.0757393578766507
笑	5	330	attraction	34.8813819966539	20.6058117357829	4.48873364603002	6.44142353905016	0.00897153739450946	0.0147551769224098	0.0455693701914868	0.0750134726642016
勢力	1	66	attraction	6.96915528945551	9.21519915455472	4.48151664681277	6.44142353905016	0.00179430747890189	0.014753944384792	0.00910455295601449	0.0750134726642016
抱	2	134	attraction	13.8828453319449	12.9338318103747	4.46827740747686	6.42004988825759	0.00358799148647754	0.0145347616118294	0.0181370725576351	0.0735973072403521
動員	1	67	attraction	6.93964632104704	9.14560017984226	4.46647845770612	6.42004988825759	0.00179399574323877	0.0145344535499724	0.00906621115683635	0.0735973072403521
換算	1	67	attraction	6.93964632104704	9.14560017984226	4.46647845770612	6.42004988825759	0.00179399574323877	0.0145344535499724	0.00906621115683635	0.0735973072403521
學	2	136	attraction	13.8247042233709	12.8375352143703	4.45346169819416	6.39898827272976	0.0035873680151513	0.0143216327754015	0.0180615199608792	0.0722267798435883
燒	1	69	attraction	6.88193274900834	9.01086929335834	4.43706394901534	6.37822971256297	0.00179337227191253	0.0141142853758806	0.00899121018302019	0.0708998034086586
聯合	3	213	attraction	20.4882784364086	15.383638972413	4.41208867593861	6.33758772806562	0.00537824640175886	0.0137180755837792	0.0267689825109221	0.0683687619223592
皮包	1	74	attraction	6.74470020311432	8.69776069936526	4.3671038016955	6.27869403901205	0.00179181359359692	0.0131619041563368	0.00881280895906947	0.0648532813642785
留	1	76	attraction	6.69240197250252	8.58107272133424	4.34043493112751	6.24072618881303	0.00179119012227068	0.012815583703151	0.00874479950353817	0.0626788544355662
合	1	77	attraction	6.66677010437131	8.52440457050744	4.32736253781709	6.22211051064568	0.00179087838660756	0.0126490834832181	0.00871146310072291	0.0616382403944544
觀賞	1	77	attraction	6.66677010437131	8.52440457050744	4.32736253781709	6.22211051064568	0.00179087838660756	0.0126490834832181	0.00871146310072291	0.0616382403944544
哭	2	155	attraction	13.311698940091	12.0158285780604	4.32268554376472	6.2128919806163	0.003581445037552	0.0125677316419773	0.0173945472901604	0.061129028049262
激動	1	78	attraction	6.64147126462065	8.46880640989753	4.31445882123798	6.20373198133083	0.00179056665094444	0.0124867984573738	0.00867855709523933	0.0606270118855895
背	1	86	attraction	6.45012040893739	8.05880823538276	4.21681785772517	6.0645692336592	0.00178807276563947	0.0113228230553723	0.00842958398716332	0.0534655979390083
建立	3	261	attraction	19.2930137256181	13.8763107478491	4.20884546990792	6.04808111087064	0.00536328308992905	0.0111928205028226	0.0252141893154569	0.0526724061260428
發作	1	87	attraction	6.42747428535476	8.01149174562958	4.20525672358005	6.04808111087064	0.00178776102997635	0.0111922064920124	0.00840010884777758	0.0526724061260428
詮釋	1	90	attraction	6.36108012952044	7.87420620233355	4.17135423667163	5.99971808930924	0.00178682582298699	0.0108175809570876	0.00831368224498717	0.0504096682139526
大聲	1	91	attraction	6.33944455485521	7.8299284033034	4.16030408874062	5.98395077345092	0.00178651408732387	0.0106981351320347	0.00828551528570796	0.0496921030641129
抬	1	94	attraction	6.27595087656161	7.70127261804158	4.12786787775354	5.93765712117698	0.0017855788803345	0.0103548855438173	0.00820284434573504	0.047640776872272
換	1	95	attraction	6.25524074713658	7.65971931314461	4.11728545667817	5.92255022878678	0.00178526714467138	0.0102452363675769	0.00817587597770167	0.0469889067083223
讀	1	96	attraction	6.23474992687763	7.61880334043643	4.10681384506595	5.9075998873208	0.00178495540900826	0.0101378479979923	0.0081491917312678	0.0463521080830043
回憶	1	114	attraction	5.89885574448564	6.97519411531672	3.93495797671395	5.66202267856356	0.00177934416707208	0.00852422085958344	0.00771157756553453	0.0369901390993365
抓	2	234	attraction	11.6998054912501	9.73309341047904	3.9107649167156	5.62486968014609	0.00355681792016544	0.00830345019615467	0.0152955616193295	0.0357397962911278
放鬆	1	120	attraction	5.79876262076779	6.79290859465279	3.88366281184429	5.58864949223334	0.00177747375309336	0.0080930311749832	0.00758110706408207	0.0345592290424302
操作	2	241	attraction	11.5847919272163	9.58599569356924	3.88128691627142	5.58270022590215	0.0035546357705236	0.0080593262264785	0.0151456328944224	0.0343688614941295
比較	6	756	attraction	34.27414385033	16.2242629804545	3.84380684028753	5.51882804273577	0.0106536200346878	0.00770410863578213	0.0448110022151483	0.032386211050029
運作	1	126	attraction	5.70363433659797	6.62352762580667	3.83487077718925	5.51882804273577	0.00177560333911463	0.0077025837924916	0.00745708255102838	0.032386211050029
打	10	1333	attraction	56.0963060575	20.3421214750054	3.79467310579646	5.43819723496785	0.0177332766877385	0.00727732573867124	0.0733457597454214	0.0300366083797411
亮	1	136	attraction	5.55489792686283	6.3660168699004	3.75849468092081	5.40948064654741	0.00177248598248342	0.00712783758310722	0.00726311857278384	0.0292391427642512
投	4	548	attraction	22.1833967181314	12.6835881924962	3.75650966784192	5.39898827272976	0.00708869698728121	0.00707585735071003	0.0290053627442363	0.0289527509393852
推動	2	278	attraction	11.0283573992056	8.90122632904362	3.73845120091874	5.37822971256297	0.00354310155098812	0.00697172872079523	0.0144200316372574	0.0283938686147599
拿	6	858	attraction	32.7956887094802	15.1910379340416	3.71721231194046	5.33758772806562	0.0106218229970495	0.00677453192912504	0.0428828010765656	0.0273287983481843
快樂	1	144	attraction	5.44373081835892	6.17920474532506	3.7013337730868	5.327603639493	0.00176999209717845	0.00672511880677358	0.0071181123909989	0.0270729375946981
比	12	1767	attraction	65.0337906618618	21.1573464685452	3.69871185970497	5.29562443496193	0.0212277474752797	0.00657727269409839	0.0850387435613988	0.0262684147732564
救援	1	164	attraction	5.19132570729144	5.77221012488173	3.57127440982617	5.14119051526212	0.00176375738391603	0.00588917207453523	0.00678877191837056	0.0226879570069585
成熟	1	166	attraction	5.16784195110066	5.73551371656984	3.55915242579042	5.12380843703388	0.00176313391258979	0.00581658985915359	0.00675812323570091	0.0223148133540637
姊姊	1	172	attraction	5.09909527800481	5.62919823098382	3.52364386682102	5.07288450187121	0.00176126349861107	0.00560891240725209	0.0066683955204911	0.0212542555399124
跑	3	518	attraction	15.2851054080814	9.73017695900202	3.52331050917672	5.06733566795058	0.00528316702450696	0.00558732784385487	0.0199893255284695	0.0211415729164137
相較	1	183	attraction	4.97923197694334	5.44771411566104	3.46164876151111	4.98395077345092	0.00175783440631674	0.00526334760734132	0.00651192887730543	0.0195137386374339
緊張	1	195	attraction	4.85665505865191	5.26708082021228	3.39813161474047	4.89280288539272	0.00175409357835928	0.00493060517373431	0.00635189268603134	0.0178679212988506
寫	1	222	attraction	4.60717947472602	4.91424321909734	3.26844537402203	4.70661282958763	0.00174567671545502	0.00431286784734043	0.00602609933718055	0.0148976039793214
好	11	2500	attraction	50.3693753221558	16.0941961876348	3.26261072121216	4.67289803487373	0.0191843632015442	0.00421228463547988	0.0658832303478518	0.014411193561638
最快	1	261	attraction	4.29753796675499	4.5021838523685	3.1065901899656	4.47408972797048	0.0017335190245933	0.00364535472364345	0.0056216036618583	0.0118275700912814
拉	1	282	attraction	4.15025034519561	4.31556321604545	3.02919697934718	4.36285448667605	0.00172697257566776	0.00336212861288331	0.0054291513913276	0.0105745116814315
包	2	617	attraction	7.96328500908302	5.80808460272216	2.94109759756975	4.23371713029367	0.00343742316119011	0.00305987126357637	0.0104176244764803	0.00927236516610443
清楚	1	322	attraction	3.89911741421916	4.01035007812836	2.8965400341404	4.17212237481401	0.00171450314914292	0.00292453280287762	0.00510095065115052	0.0087041787766365
感覺	2	672	attraction	7.64108513473232	5.53830258813726	2.85569113204506	4.11090794832607	0.00342027769971845	0.00279620960892537	0.00999650274221478	0.00817095354898699
了	29	10507	attraction	107.967118298647	20.2138412408093	2.82766072074513	4.00245409437899	0.0493561723349562	0.00258923361788708	0.141254039704048	0.00729822735820023
統一	1	364	attraction	3.66867290440741	3.74375890185041	2.7739246177502	3.99576007574055	0.00170141025129184	0.00256828135352867	0.00479972744410298	0.00724722450125202
搭配	2	735	attraction	7.30471262416044	5.26589219767975	2.76605932970061	3.98199192041286	0.00340063835294183	0.00254255140326365	0.00955680008035845	0.00714333034137915
叫	1	374	attraction	3.61797155978575	3.68673751483894	2.74681957025717	3.95676594412469	0.00169829289466063	0.00249522145837321	0.00473344667467823	0.00695644764481111
使用	3	1290	attraction	10.0847567069607	5.89511816491659	2.6106475263081	3.75596867041883	0.00504250709257756	0.00214931494773019	0.0131947431650922	0.00561832068166625
